,TRAVEL_DISTANCE,JOURNEY_TIME,START_DISTRICT,END_DISTRICT,FULL_FARE,TRANSPORT_TYPE
1428,21404.0,66,Kwai Tsing,Kowloon City,10.2,BUS
1429,36486.0,97,North District,Central and Western,27.9,BUS
1430,35926.0,90,Central and Western,North District,27.9,BUS
1431,244.0,41,Central and Western,Eastern,9.4,BUS
1432,9105.0,30,Southern District,Southern District,8.0,BUS
1433,10912.0,23,Sai Kung,Kwun Tong,8.2,BUS
1434,29973.0,67,Tsuen Wan,Islands,19.8,BUS
1435,29973.0,72,Tsuen Wan,Islands,18.9,BUS
1436,2089.680597603375,48,Central and Western,Central and Western,13.0,BUS
1437,2089.680597603375,49,Central and Western,Central and Western,13.0,BUS
1438,12031.0,28,Eastern,Central and Western,8.7,BUS
1439,12031.0,28,Eastern,Central and Western,8.7,BUS
1440,13940.0,38,Eastern,Central and Western,8.7,BUS
1441,13940.0,34,Eastern,Central and Western,8.7,BUS
1442,13940.0,35,Eastern,Central and Western,8.7,BUS
1443,42187.0,71,North District,Kowloon City,19.6,BUS
1444,42305.0,82,North District,Yau Tsim Mong,17.2,BUS
1445,16012.0,62,Yau Tsim Mong,Kowloon City,7.5,BUS
1446,8045.0,22,Yuen Long,North District,6.7,BUS
1447,20660.0,46,Yuen Long,Tuen Mun,16.5,BUS
1448,1282.0,5,Sha Tin,Sha Tin,4.9,BUS
1449,1452.0,5,Sha Tin,Sha Tin,4.9,BUS
1450,6062.0,32,Eastern,Sha Tin,5.5,BUS
1451,10751.0,24,North District,North District,6.9,BUS
1452,47989.0,87,Sha Tin,Islands,23.4,BUS
1453,47989.0,94,Sha Tin,Islands,23.4,BUS
1454,39154.0,78,Islands,Sha Tin,23.4,BUS
1455,50343.0,89,Sha Tin,Islands,23.4,BUS
1456,31600.0,75,Tuen Mun,Yau Tsim Mong,32.4,BUS
1457,50661.0,114,Sai Kung,Islands,44.0,BUS
1458,50661.0,115,Sai Kung,Islands,44.0,BUS
1459,50661.0,131,Sai Kung,Islands,44.0,BUS
1460,52860.0,114,Islands,Sai Kung,44.0,BUS
1461,44784.0,105,Kwun Tong,Islands,44.0,BUS
1462,4772.0,10,Sai Kung,Sai Kung,5.8,BUS
1463,9264.0,42,Tuen Mun,Tuen Mun,5.1,BUS
1464,14249.0,48,Tuen Mun,Tuen Mun,5.1,BUS
1465,16516.0,32,Yau Tsim Mong,Tsuen Wan,15.5,BUS
1466,8672.52120204961,40,Islands,Islands,52.7,BUS
1467,37441.0,54,North District,Kwun Tong,19.6,BUS
1468,1484.0,13,Southern District,Southern District,4.2,BUS
1469,1484.0,21,Southern District,Southern District,4.2,BUS
1470,2135.0,22,Southern District,Southern District,4.2,BUS
1471,5897.179410531784,22,Sha Tin,Tai Po,9.3,BUS
1472,7783.0,23,Sai Kung,Sha Tin,5.1,BUS
1473,5841.0,24,Tuen Mun,Tuen Mun,5.1,BUS
1474,19594.448703650734,64,Tai Po,Kwun Tong,15.1,BUS
1475,18432.01085069125,59,Tai Po,Yau Tsim Mong,12.1,BUS
1476,31398.0,50,Islands,Yau Tsim Mong,39.3,BUS
1477,248.0,25,Tsuen Wan,Kwai Tsing,14.5,BUS
1478,10119.0,52,Kwai Tsing,Yau Tsim Mong,9.3,BUS
1479,26063.0,66,Tai Po,Kowloon City,10.9,BUS
1480,32775.0,40,Sha Tin,Kwai Tsing,10.4,BUS
1481,24602.0,69,Eastern,Sha Tin,20.3,BUS
1482,25467.0,58,North District,Sha Tin,14.6,BUS
1483,11962.010700546962,66,Tai Po,Kwai Tsing,12.5,BUS
1484,16012.0,63,Yau Tsim Mong,Kowloon City,7.5,BUS
1485,4432.0,25,North District,North District,6.7,BUS
1486,10662.0,26,North District,North District,6.9,BUS
1487,3402.0,24,Tuen Mun,Tuen Mun,5.6,BUS
1488,32732.0,75,Kwai Tsing,Sai Kung,14.7,BUS
1489,17039.0,54,Eastern,Southern District,14.5,BUS
1490,1095.8430544562484,8,Yau Tsim Mong,Yau Tsim Mong,5.7,BUS
1491,1381.0,10,Islands,Islands,3.9,BUS
1492,3237.0,40,Central and Western,Sham Shui Po,47.6,BUS
1493,143.0,35,Kwun Tong,Yau Tsim Mong,8.6,BUS
1494,10690.0,43,Yau Tsim Mong,Kwun Tong,8.6,BUS
1495,15164.0,66,Islands,Islands,43.9,BUS
1496,45251.0,74,Sha Tin,Islands,23.4,BUS
1497,9577.0,33,Eastern,Central and Western,8.7,BUS
1498,10561.0,30,Kwai Tsing,Sha Tin,9.3,BUS
1499,3159.0,7,Islands,Islands,3.9,BUS
1500,28942.0,50,Islands,Tuen Mun,15.7,BUS
1501,27242.0,45,Tsuen Wan,Tai Po,16.9,BUS
1502,44784.0,120,Kwun Tong,Islands,44.0,BUS
1503,17983.0,59,Kowloon City,Tsuen Wan,10.2,BUS
1504,44784.0,110,Kwun Tong,Islands,44.0,BUS
1505,44784.0,117,Kwun Tong,Islands,44.0,BUS
1506,14066.0,33,North District,North District,10.8,BUS
1507,10465.0,29,Kwun Tong,Yau Tsim Mong,6.7,BUS
1508,2042.0308518727136,18,Tai Po,Tai Po,4.5,BUS
1509,12853.134792726636,56,Kwai Tsing,Kwun Tong,10.1,BUS
1510,34625.0,73,Kwun Tong,Tuen Mun,20.8,BUS
1511,7469.0,22,Southern District,Southern District,4.2,BUS
1512,2768.0,13,Southern District,Southern District,4.2,BUS
1513,11367.0,31,Tai Po,Sai Kung,12.3,BUS
1514,26667.0,42,Yuen Long,Yuen Long,17.2,BUS
1515,15812.0,46,Sha Tin,Sham Shui Po,7.8,BUS
1516,26632.0,64,Sai Kung,Tsuen Wan,12.1,BUS
1517,37277.0,73,Tuen Mun,Wan Chai,24.2,BUS
1518,40357.0,69,Tuen Mun,Wan Chai,24.0,BUS
1519,26473.0,25,Tsuen Wan,Islands,32.5,BUS
1520,10382.0,20,Tsuen Wan,Kwai Tsing,14.5,BUS
1521,47574.0,96,Islands,Eastern,47.1,BUS
1522,41919.0,94,Yuen Long,Kwun Tong,20.8,BUS
1523,14034.0,32,Sai Kung,Wong Tai Sin,7.8,BUS
1524,32545.0,80,Tai Po,Wan Chai,27.3,BUS
1525,1896.0,6,North District,North District,4.3,BUS
1526,1436.0,10,Tuen Mun,Tuen Mun,5.1,BUS
1527,6256.456664918251,30,Yau Tsim Mong,Yau Tsim Mong,20.0,BUS
1528,34798.0,65,Sai Kung,Tai Po,10.3,BUS
1529,24158.0,40,Wong Tai Sin,Tsuen Wan,11.5,BUS
1530,35821.0,72,Tai Po,Yuen Long,17.2,BUS
1531,5707.235845836406,50,Eastern,Eastern,5.2,BUS
1532,9611.0,59,Eastern,Wan Chai,8.9,BUS
1533,21275.0,50,Southern District,Central and Western,22.8,BUS
1534,15025.0,52,Sham Shui Po,Kwun Tong,7.4,BUS
1535,2940.266994679225,55,Central and Western,Wan Chai,16.2,BUS
1536,8672.52120204961,30,Islands,Islands,52.7,BUS
1537,8672.52120204961,35,Islands,Islands,52.7,BUS
1538,84.17244204607586,40,Islands,Islands,52.7,BUS
1539,37128.0,106,Sha Tin,Eastern,27.8,BUS
1540,19836.0,45,Sha Tin,Kwun Tong,10.2,BUS
1541,6708.0,30,Tuen Mun,Tuen Mun,5.1,BUS
1542,1932.0,10,Tuen Mun,Tuen Mun,5.1,BUS
1543,54509.0,97,Yuen Long,Islands,14.8,BUS
1544,2242.077830941647,12,Sha Tin,Tai Po,5.1,BUS
1545,8905.0,33,Southern District,Central and Western,6.6,BUS
1546,54857.0,105,Tai Po,Islands,29.0,BUS
1547,53414.0,96,Islands,Tai Po,29.0,BUS
1548,8643.0,25,Islands,Islands,15.7,BUS
1549,10589.0,25,Islands,Islands,15.7,BUS
1550,13433.0,27,Yuen Long,Tsuen Wan,11.5,BUS
1551,7766.0,31,Kwai Tsing,Tsuen Wan,5.8,BUS
1552,10118.0,30,Tsuen Wan,Tsuen Wan,7.1,BUS
1553,25243.0,64,Tsuen Wan,Islands,34.6,BUS
1554,31047.0,19,Islands,Islands,9.8,BUS
1555,17063.0,38,Kwai Tsing,Kwun Tong,10.0,BUS
1556,37270.0,60,Yau Tsim Mong,North District,16.9,BUS
1557,0.9,3,Central and Western,Central and Western,4.9,MTR
1558,3.4,8,Central and Western,Yau Tsim Mong,10.6,MTR
1559,4.2,8,Central and Western,Yau Tsim Mong,10.6,MTR
1560,5.2,13,Central and Western,Yau Tsim Mong,13.2,MTR
1561,5.8,12,Central and Western,Yau Tsim Mong,13.2,MTR
1562,7.2,22,Central and Western,Kowloon City,13.2,MTR
1563,9.5,24,Central and Western,Wong Tai Sin,13.2,MTR
1564,9.5,26,Central and Western,Wong Tai Sin,15.8,MTR
1565,10.4,28,Central and Western,Wong Tai Sin,15.8,MTR
1566,11.9,39,Central and Western,Wong Tai Sin,15.8,MTR
1567,12.2,32,Central and Western,Wong Tai Sin,15.8,MTR
1568,13.6,35,Central and Western,Kwun Tong,15.8,MTR
1569,14.9,39,Central and Western,Kwun Tong,15.8,MTR
1570,15.7,40,Central and Western,Kwun Tong,15.8,MTR
1571,6.5,16,Central and Western,Yau Tsim Mong,13.2,MTR
1572,7.5,18,Central and Western,Sham Shui Po,13.2,MTR
1573,8.3,19,Central and Western,Sham Shui Po,13.2,MTR
1574,9.1,19,Central and Western,Sham Shui Po,15.8,MTR
1575,10.2,21,Central and Western,Sham Shui Po,15.8,MTR
1576,12.2,24,Central and Western,Kwai Tsing,15.8,MTR
1577,13.2,26,Central and Western,Kwai Tsing,15.8,MTR
1578,14.0,27,Central and Western,Kwai Tsing,15.8,MTR
1579,15.3,29,Central and Western,Tsuen Wan,15.8,MTR
1580,16.2,31,Central and Western,Tsuen Wan,15.8,MTR
1581,0.9,3,Central and Western,Central and Western,4.9,MTR
1582,1.9,7,Central and Western,Wan Chai,4.9,MTR
1583,3.1,10,Central and Western,Wan Chai,5.9,MTR
1584,4.0,12,Central and Western,Wan Chai,5.9,MTR
1585,4.5,11,Central and Western,Eastern,5.9,MTR
1586,5.4,15,Central and Western,Eastern,7.4,MTR
1587,6.5,18,Central and Western,Eastern,7.4,MTR
1588,7.6,21,Central and Western,Eastern,7.4,MTR
1589,8.0,18,Central and Western,Eastern,9.2,MTR
1590,8.8,20,Central and Western,Eastern,9.2,MTR
1591,10.2,25,Central and Western,Eastern,9.2,MTR
1592,11.6,27,Central and Western,Eastern,9.2,MTR
1593,11.0,33,Central and Western,Kwun Tong,15.8,MTR
1594,0.8,2,Central and Western,Central and Western,0.0,MTR
1595,2.9,9,Central and Western,Kowloon City,10.6,MTR
1596,4.7,14,Central and Western,Sham Shui Po,13.2,MTR
1597,12.1,24,Central and Western,Tsuen Wan,15.8,MTR
1598,31.3,41,Central and Western,Islands,24.3,MTR
1599,9.7,25,Central and Western,Kwun Tong,15.8,MTR
1600,11.9,30,Central and Western,Kwun Tong,15.8,MTR
1601,13.0,37,Central and Western,Sai Kung,15.8,MTR
1602,14.2,37,Central and Western,Sai Kung,15.8,MTR
1603,15.0,37,Central and Western,Sai Kung,15.8,MTR
1604,5.7,13,Central and Western,Sham Shui Po,13.2,MTR
1605,20.7,30,Central and Western,Islands,22.2,MTR
1606,23.8,40,Central and Western,Islands,27.9,MTR
1607,15.9,41,Central and Western,Sai Kung,15.8,MTR
1608,5.4,19,Central and Western,Kowloon City,12.6,MTR
1609,7.7,21,Central and Western,Yau Tsim Mong,12.9,MTR
1610,14.0,31,Central and Western,Sha Tin,17.1,MTR
1611,15.5,35,Central and Western,Sha Tin,17.1,MTR
1612,17.3,36,Central and Western,Sha Tin,17.6,MTR
1613,18.1,48,Central and Western,Sha Tin,25.7,MTR
1614,19.8,38,Central and Western,Sha Tin,18.4,MTR
1615,26.1,42,Central and Western,Tai Po,19.9,MTR
1616,27.6,47,Central and Western,Tai Po,19.9,MTR
1617,33.7,52,Central and Western,North District,22.2,MTR
1618,35.3,55,Central and Western,North District,22.2,MTR
1619,38.8,60,Central and Western,North District,52.2,MTR
1620,42.4,61,Central and Western,North District,52.2,MTR
1621,4.0,16,Central and Western,Yau Tsim Mong,10.6,MTR
1622,14.7,37,Central and Western,Sha Tin,17.2,MTR
1623,15.7,39,Central and Western,Sha Tin,17.2,MTR
1624,16.8,42,Central and Western,Sha Tin,17.2,MTR
1625,17.5,43,Central and Western,Sha Tin,17.2,MTR
1626,20.4,47,Central and Western,Sha Tin,20.8,MTR
1627,21.5,49,Central and Western,Sha Tin,20.8,MTR
1628,22.6,54,Central and Western,Sha Tin,20.8,MTR
1629,24.0,53,Central and Western,Sha Tin,20.8,MTR
1630,5.0,21,Central and Western,Yau Tsim Mong,10.6,MTR
1631,12.5,30,Central and Western,Tsuen Wan,17.8,MTR
1632,21.4,40,Central and Western,Tsuen Wan,28.0,MTR
1633,25.0,44,Central and Western,Yuen Long,29.3,MTR
1634,26.1,48,Central and Western,Yuen Long,29.3,MTR
1635,28.3,50,Central and Western,Yuen Long,29.3,MTR
1636,33.4,57,Central and Western,Tuen Mun,29.3,MTR
1637,35.3,58,Central and Western,Tuen Mun,29.3,MTR
1638,1.9,5,Central and Western,Central and Western,4.9,MTR
1639,3.0,10,Central and Western,Central and Western,5.9,MTR
1640,3.6,10,Central and Western,Central and Western,5.9,MTR
1641,6.9,17,Central and Western,Yau Tsim Mong,13.2,MTR
1642,7.8,19,Central and Western,Kowloon City,13.2,MTR
1643,5.0,16,Central and Western,Southern District,5.9,MTR
1644,5.9,20,Central and Western,Southern District,7.4,MTR
1645,7.3,23,Central and Western,Southern District,7.4,MTR
1646,8.1,23,Central and Western,Southern District,7.4,MTR
1647,15.2,36,Central and Western,Sha Tin,17.1,MTR
1648,10.1,30,Central and Western,Kowloon City,13.2,MTR
1649,9.1,28,Central and Western,Kowloon City,13.2,MTR
1650,8.0,26,Central and Western,Kowloon City,13.2,MTR
1651,0.9,3,Central and Western,Central and Western,4.9,MTR
1652,2.6,5,Central and Western,Yau Tsim Mong,10.6,MTR
1653,3.3,5,Central and Western,Yau Tsim Mong,10.6,MTR
1654,4.4,9,Central and Western,Yau Tsim Mong,13.2,MTR
1655,4.9,9,Central and Western,Yau Tsim Mong,13.2,MTR
1656,6.4,19,Central and Western,Kowloon City,13.2,MTR
1657,8.6,16,Central and Western,Wong Tai Sin,13.2,MTR
1658,8.7,22,Central and Western,Wong Tai Sin,15.8,MTR
1659,9.5,24,Central and Western,Wong Tai Sin,15.8,MTR
1660,11.0,35,Central and Western,Wong Tai Sin,15.8,MTR
1661,11.3,28,Central and Western,Wong Tai Sin,15.8,MTR
1662,12.8,31,Central and Western,Kwun Tong,15.8,MTR
1663,14.0,35,Central and Western,Kwun Tong,15.8,MTR
1664,14.8,37,Central and Western,Kwun Tong,15.8,MTR
1665,5.7,13,Central and Western,Yau Tsim Mong,13.2,MTR
1666,6.6,14,Central and Western,Sham Shui Po,13.2,MTR
1667,7.4,15,Central and Western,Sham Shui Po,13.2,MTR
1668,8.3,16,Central and Western,Sham Shui Po,15.8,MTR
1669,9.3,18,Central and Western,Sham Shui Po,15.8,MTR
1670,11.3,21,Central and Western,Kwai Tsing,15.8,MTR
1671,12.4,23,Central and Western,Kwai Tsing,15.8,MTR
1672,13.2,24,Central and Western,Kwai Tsing,15.8,MTR
1673,14.5,26,Central and Western,Tsuen Wan,15.8,MTR
1674,15.3,28,Central and Western,Tsuen Wan,15.8,MTR
1675,1.6,4,Central and Western,Central and Western,4.9,MTR
1676,1.0,4,Central and Western,Wan Chai,4.9,MTR
1677,2.2,6,Central and Western,Wan Chai,4.9,MTR
1678,3.1,9,Central and Western,Wan Chai,5.9,MTR
1679,3.6,8,Central and Western,Eastern,5.9,MTR
1680,4.5,12,Central and Western,Eastern,7.4,MTR
1681,5.6,15,Central and Western,Eastern,7.4,MTR
1682,6.7,18,Central and Western,Eastern,7.4,MTR
1683,7.2,15,Central and Western,Eastern,9.2,MTR
1684,8.0,17,Central and Western,Eastern,9.2,MTR
1685,9.4,22,Central and Western,Eastern,9.2,MTR
1686,10.8,24,Central and Western,Eastern,9.2,MTR
1687,10.1,30,Central and Western,Kwun Tong,15.8,MTR
1688,1.2,8,Central and Western,Central and Western,4.9,MTR
1689,3.6,14,Central and Western,Kowloon City,10.6,MTR
1690,5.4,19,Central and Western,Sham Shui Po,13.2,MTR
1691,13.8,31,Central and Western,Tsuen Wan,15.8,MTR
1692,33.0,47,Central and Western,Islands,24.3,MTR
1693,8.8,22,Central and Western,Kwun Tong,15.8,MTR
1694,11.0,27,Central and Western,Kwun Tong,15.8,MTR
1695,12.2,34,Central and Western,Sai Kung,15.8,MTR
1696,13.4,34,Central and Western,Sai Kung,15.8,MTR
1697,14.1,34,Central and Western,Sai Kung,15.8,MTR
1698,6.4,18,Central and Western,Sham Shui Po,13.2,MTR
1699,22.4,37,Central and Western,Islands,22.2,MTR
1700,25.5,48,Central and Western,Islands,27.9,MTR
1701,15.1,38,Central and Western,Sai Kung,15.8,MTR
1702,4.5,11,Central and Western,Kowloon City,12.6,MTR
1703,6.8,13,Central and Western,Yau Tsim Mong,12.9,MTR
1704,13.1,23,Central and Western,Sha Tin,17.1,MTR
1705,14.7,27,Central and Western,Sha Tin,17.1,MTR
1706,16.4,28,Central and Western,Sha Tin,17.6,MTR
1707,17.3,40,Central and Western,Sha Tin,25.7,MTR
1708,19.0,30,Central and Western,Sha Tin,18.4,MTR
1709,25.3,34,Central and Western,Tai Po,19.9,MTR
1710,26.7,39,Central and Western,Tai Po,19.9,MTR
1711,32.9,44,Central and Western,North District,22.2,MTR
1712,34.5,47,Central and Western,North District,22.2,MTR
1713,37.9,52,Central and Western,North District,52.2,MTR
1714,41.5,53,Central and Western,North District,52.2,MTR
1715,3.1,13,Central and Western,Yau Tsim Mong,10.6,MTR
1716,13.8,27,Central and Western,Sha Tin,17.2,MTR
1717,14.8,29,Central and Western,Sha Tin,17.2,MTR
1718,16.0,32,Central and Western,Sha Tin,17.2,MTR
1719,16.7,33,Central and Western,Sha Tin,17.2,MTR
1720,19.6,37,Central and Western,Sha Tin,20.8,MTR
1721,20.6,39,Central and Western,Sha Tin,20.8,MTR
1722,21.7,41,Central and Western,Sha Tin,20.8,MTR
1723,23.1,43,Central and Western,Sha Tin,20.8,MTR
1724,4.2,17,Central and Western,Yau Tsim Mong,10.6,MTR
1725,14.0,31,Central and Western,Tsuen Wan,17.8,MTR
1726,22.9,41,Central and Western,Tsuen Wan,28.0,MTR
1727,26.5,45,Central and Western,Yuen Long,29.3,MTR
1728,27.6,48,Central and Western,Yuen Long,29.3,MTR
1729,29.9,50,Central and Western,Yuen Long,29.3,MTR
1730,34.9,58,Central and Western,Tuen Mun,29.3,MTR
1731,36.8,59,Central and Western,Tuen Mun,29.3,MTR
1732,2.6,6,Central and Western,Central and Western,5.9,MTR
1733,3.7,11,Central and Western,Central and Western,5.9,MTR
1734,4.4,10,Central and Western,Central and Western,5.9,MTR
1735,6.0,14,Central and Western,Yau Tsim Mong,13.2,MTR
1736,6.9,16,Central and Western,Kowloon City,13.2,MTR
1737,4.1,7,Central and Western,Southern District,5.9,MTR
1738,5.0,12,Central and Western,Southern District,7.4,MTR
1739,6.4,15,Central and Western,Southern District,7.4,MTR
1740,7.3,14,Central and Western,Southern District,7.4,MTR
1741,14.3,29,Central and Western,Sha Tin,17.1,MTR
1742,8.5,28,Central and Western,Kowloon City,13.2,MTR
1743,7.5,26,Central and Western,Kowloon City,13.2,MTR
1744,6.3,24,Central and Western,Kowloon City,13.2,MTR
1745,3.4,8,Yau Tsim Mong,Central and Western,10.6,MTR
1746,2.6,5,Yau Tsim Mong,Central and Western,10.6,MTR
1747,0.9,2,Yau Tsim Mong,Yau Tsim Mong,4.9,MTR
1748,1.9,6,Yau Tsim Mong,Yau Tsim Mong,4.9,MTR
1749,2.5,6,Yau Tsim Mong,Yau Tsim Mong,5.9,MTR
1750,3.9,15,Yau Tsim Mong,Kowloon City,7.4,MTR
1751,5.1,17,Yau Tsim Mong,Wong Tai Sin,7.4,MTR
1752,6.2,19,Yau Tsim Mong,Wong Tai Sin,9.2,MTR
1753,7.1,21,Yau Tsim Mong,Wong Tai Sin,9.2,MTR
1754,8.6,32,Yau Tsim Mong,Wong Tai Sin,9.2,MTR
1755,8.9,25,Yau Tsim Mong,Wong Tai Sin,9.2,MTR
1756,10.3,28,Yau Tsim Mong,Kwun Tong,9.2,MTR
1757,11.6,32,Yau Tsim Mong,Kwun Tong,9.2,MTR
1758,12.4,33,Yau Tsim Mong,Kwun Tong,9.2,MTR
1759,3.2,10,Yau Tsim Mong,Yau Tsim Mong,5.9,MTR
1760,4.2,11,Yau Tsim Mong,Sham Shui Po,7.4,MTR
1761,5.0,12,Yau Tsim Mong,Sham Shui Po,7.4,MTR
1762,5.8,13,Yau Tsim Mong,Sham Shui Po,9.0,MTR
1763,6.9,15,Yau Tsim Mong,Sham Shui Po,9.0,MTR
1764,8.9,18,Yau Tsim Mong,Kwai Tsing,11.0,MTR
1765,9.9,20,Yau Tsim Mong,Kwai Tsing,11.0,MTR
1766,10.7,21,Yau Tsim Mong,Kwai Tsing,11.0,MTR
1767,12.0,23,Yau Tsim Mong,Tsuen Wan,11.0,MTR
1768,12.9,25,Yau Tsim Mong,Tsuen Wan,11.0,MTR
1769,4.2,13,Yau Tsim Mong,Central and Western,10.6,MTR
1770,3.6,13,Yau Tsim Mong,Wan Chai,10.6,MTR
1771,4.8,16,Yau Tsim Mong,Wan Chai,13.2,MTR
1772,5.7,19,Yau Tsim Mong,Wan Chai,13.2,MTR
1773,6.2,17,Yau Tsim Mong,Eastern,13.2,MTR
1774,7.1,21,Yau Tsim Mong,Eastern,13.2,MTR
1775,8.2,24,Yau Tsim Mong,Eastern,13.2,MTR
1776,9.3,27,Yau Tsim Mong,Eastern,15.8,MTR
1777,9.7,24,Yau Tsim Mong,Eastern,15.8,MTR
1778,10.5,26,Yau Tsim Mong,Eastern,15.8,MTR
1779,11.9,31,Yau Tsim Mong,Eastern,15.8,MTR
1780,13.4,33,Yau Tsim Mong,Eastern,15.8,MTR
1781,13.4,36,Yau Tsim Mong,Kwun Tong,9.2,MTR
1782,3.8,13,Yau Tsim Mong,Central and Western,10.6,MTR
1783,3.4,14,Yau Tsim Mong,Kowloon City,4.9,MTR
1784,4.5,15,Yau Tsim Mong,Sham Shui Po,5.9,MTR
1785,11.3,27,Yau Tsim Mong,Tsuen Wan,11.0,MTR
1786,30.5,44,Yau Tsim Mong,Islands,18.7,MTR
1787,14.3,36,Yau Tsim Mong,Kwun Tong,9.2,MTR
1788,16.5,40,Yau Tsim Mong,Kwun Tong,11.0,MTR
1789,14.7,43,Yau Tsim Mong,Sai Kung,11.0,MTR
1790,16.0,44,Yau Tsim Mong,Sai Kung,11.0,MTR
1791,16.7,45,Yau Tsim Mong,Sai Kung,11.0,MTR
1792,4.9,12,Yau Tsim Mong,Sham Shui Po,6.2,MTR
1793,20.0,34,Yau Tsim Mong,Islands,15.9,MTR
1794,23.0,45,Yau Tsim Mong,Islands,22.2,MTR
1795,17.6,48,Yau Tsim Mong,Sai Kung,11.0,MTR
1796,1.8,9,Yau Tsim Mong,Kowloon City,4.7,MTR
1797,3.2,18,Yau Tsim Mong,Yau Tsim Mong,5.9,MTR
1798,12.7,30,Yau Tsim Mong,Sha Tin,10.1,MTR
1799,17.2,37,Yau Tsim Mong,Sha Tin,10.1,MTR
1800,19.0,37,Yau Tsim Mong,Sha Tin,11.0,MTR
1801,19.9,50,Yau Tsim Mong,Sha Tin,17.5,MTR
1802,21.5,39,Yau Tsim Mong,Sha Tin,11.0,MTR
1803,27.8,44,Yau Tsim Mong,Tai Po,13.4,MTR
1804,29.3,49,Yau Tsim Mong,Tai Po,13.4,MTR
1805,35.4,53,Yau Tsim Mong,North District,14.9,MTR
1806,37.0,57,Yau Tsim Mong,North District,14.9,MTR
1807,40.5,60,Yau Tsim Mong,North District,44.3,MTR
1808,44.1,63,Yau Tsim Mong,North District,44.3,MTR
1809,0.7,10,Yau Tsim Mong,Yau Tsim Mong,0.0,MTR
1810,13.4,30,Yau Tsim Mong,Sha Tin,11.1,MTR
1811,14.4,32,Yau Tsim Mong,Sha Tin,11.1,MTR
1812,15.6,35,Yau Tsim Mong,Sha Tin,11.1,MTR
1813,16.3,36,Yau Tsim Mong,Sha Tin,11.1,MTR
1814,19.2,40,Yau Tsim Mong,Sha Tin,14.2,MTR
1815,20.2,42,Yau Tsim Mong,Sha Tin,14.2,MTR
1816,21.3,44,Yau Tsim Mong,Sha Tin,14.2,MTR
1817,22.7,46,Yau Tsim Mong,Sha Tin,14.2,MTR
1818,2.2,9,Yau Tsim Mong,Yau Tsim Mong,4.9,MTR
1819,11.7,21,Yau Tsim Mong,Tsuen Wan,10.9,MTR
1820,20.6,31,Yau Tsim Mong,Tsuen Wan,21.0,MTR
1821,24.2,35,Yau Tsim Mong,Yuen Long,22.1,MTR
1822,25.3,39,Yau Tsim Mong,Yuen Long,22.1,MTR
1823,27.5,41,Yau Tsim Mong,Yuen Long,22.1,MTR
1824,32.6,48,Yau Tsim Mong,Tuen Mun,22.1,MTR
1825,34.4,49,Yau Tsim Mong,Tuen Mun,22.1,MTR
1826,5.2,15,Yau Tsim Mong,Central and Western,13.2,MTR
1827,6.3,19,Yau Tsim Mong,Central and Western,13.2,MTR
1828,6.9,19,Yau Tsim Mong,Central and Western,13.2,MTR
1829,3.6,10,Yau Tsim Mong,Yau Tsim Mong,5.9,MTR
1830,4.5,12,Yau Tsim Mong,Kowloon City,5.9,MTR
1831,6.7,17,Yau Tsim Mong,Southern District,13.2,MTR
1832,7.6,21,Yau Tsim Mong,Southern District,13.2,MTR
1833,9.0,24,Yau Tsim Mong,Southern District,13.2,MTR
1834,9.8,24,Yau Tsim Mong,Southern District,15.8,MTR
1835,11.3,26,Yau Tsim Mong,Sha Tin,10.1,MTR
1836,5.6,18,Yau Tsim Mong,Kowloon City,7.4,MTR
1837,4.6,16,Yau Tsim Mong,Kowloon City,5.9,MTR
1838,3.5,14,Yau Tsim Mong,Kowloon City,5.9,MTR
1839,4.2,8,Yau Tsim Mong,Central and Western,10.6,MTR
1840,3.3,5,Yau Tsim Mong,Central and Western,10.6,MTR
1841,0.9,2,Yau Tsim Mong,Yau Tsim Mong,4.9,MTR
1842,1.1,4,Yau Tsim Mong,Yau Tsim Mong,4.9,MTR
1843,1.6,4,Yau Tsim Mong,Yau Tsim Mong,4.9,MTR
1844,3.1,13,Yau Tsim Mong,Kowloon City,5.9,MTR
1845,4.2,15,Yau Tsim Mong,Wong Tai Sin,7.4,MTR
1846,5.3,17,Yau Tsim Mong,Wong Tai Sin,7.4,MTR
1847,6.2,19,Yau Tsim Mong,Wong Tai Sin,9.2,MTR
1848,7.7,30,Yau Tsim Mong,Wong Tai Sin,9.2,MTR
1849,8.0,23,Yau Tsim Mong,Wong Tai Sin,9.2,MTR
1850,9.5,26,Yau Tsim Mong,Kwun Tong,9.2,MTR
1851,10.7,29,Yau Tsim Mong,Kwun Tong,9.2,MTR
1852,11.5,31,Yau Tsim Mong,Kwun Tong,9.2,MTR
1853,2.4,8,Yau Tsim Mong,Yau Tsim Mong,5.9,MTR
1854,3.3,9,Yau Tsim Mong,Sham Shui Po,5.9,MTR
1855,4.1,10,Yau Tsim Mong,Sham Shui Po,7.4,MTR
1856,5.0,11,Yau Tsim Mong,Sham Shui Po,7.4,MTR
1857,6.0,13,Yau Tsim Mong,Sham Shui Po,9.0,MTR
1858,8.0,16,Yau Tsim Mong,Kwai Tsing,9.2,MTR
1859,9.0,18,Yau Tsim Mong,Kwai Tsing,11.0,MTR
1860,9.9,19,Yau Tsim Mong,Kwai Tsing,11.0,MTR
1861,11.2,21,Yau Tsim Mong,Tsuen Wan,11.0,MTR
